,geometry,meanHeight,RegionName,quadkey
456982,"POLYGON ((-58.44560487126357 -34.55205440408945, -58.44535260801322 -34.55193262016834, -58.44548085302675 -34.55175242194976, -58.44561132984425 -34.55181540425549, -58.44555329520094 -34.55189695897772, -58.44567507422 -34.55195574969888, -58.44560487126357 -34.55205440408945))",-1.0,Argentina,210321300
458213,"POLYGON ((-58.47590631596097 -34.56364309587808, -58.47562715906673 -34.56349206494677, -58.47565329427253 -34.56345930575382, -58.47561326516264 -34.5634177467312, -58.47632678942052 -34.56295172300065, -58.47621481252914 -34.56289114020316, -58.47616672331763 -34.56292255156173, -58.47609783652088 -34.56288528176719, -58.47618862374524 -34.56277148356834, -58.47612061251669 -34.56270086612287, -58.47596580827786 -34.56280198278463, -58.47589149616896 -34.56289513005459, -58.47585858482299 -34.56287732403921, -58.47590762528456 -34.56268297514633, -58.47586657530512 -34.5626607658313, -58.4757752503947 -34.56277523815034, -58.47572348771105 -34.56276638043198, -58.47578065631622 -34.56282573447999, -58.47566178659675 -34.56290337894863, -58.47548790069953 -34.56280930148134, -58.47552657794802 -34.5627608210532, -58.47554815596946 -34.56278322594324, -58.47558341786177 -34.562760193215, -58.47555553681543 -34.5627312463138, -58.47581167786205 -34.56241018263695, -58.47637438939164 -34.562714627468, -58.47636114846701 -34.56276710169386, -58.47654588825453 -34.56286705148737, -58.47658657912583 -34.56284047262861, -58.47661617248675 -34.56285648352282, -58.47646687275763 -34.56295400451063, -58.47590631596097 -34.56364309587808))",-1.0,Argentina,210321300
463382,"POLYGON ((-58.47677049388583 -34.55900629845812, -58.47616659952083 -34.55978340426691, -58.47566613291024 -34.55951966487522, -58.47578727273699 -34.55936377931734, -58.47584085610913 -34.55939202023858, -58.47579356466913 -34.55952098076939, -58.47583733371339 -34.5595318665528, -58.47601020248513 -34.55944814005501, -58.47597108783287 -34.55942752483479, -58.47603204072025 -34.55940460952874, -58.47602114622688 -34.55940190058712, -58.47624368449052 -34.55929410437614, -58.47609553586243 -34.55908667605449, -58.47604673748232 -34.55906095695184, -58.47588596148125 -34.5592678479542, -58.47569954573567 -34.55922148440347, -58.4756832145279 -34.55926601860688, -58.47574712317333 -34.55928191335155, -58.47572559567219 -34.55934061748113, -58.47565431295227 -34.55932288873977, -58.47559598796313 -34.55948193710975, -58.47558317354011 -34.55948814432979, -58.47542345145029 -34.55940396345274, -58.47548190509186 -34.55932874387361, -58.47545336227585 -34.55931370047607, -58.47579927877056 -34.55886856517675, -58.47604653373016 -34.55893006033332, -58.47620580801301 -34.55872510095358, -58.47652975035524 -34.5588958347506, -58.47651274973673 -34.55894219457709, -58.47677049388583 -34.55900629845812))",-1.0,Argentina,210321300
464581,"POLYGON ((-58.44852064220246 -34.56442773895338, -58.44844856926036 -34.56450886497979, -58.44839615777857 -34.56447728623775, -58.44846822897262 -34.56439616214816, -58.44852064220246 -34.56442773895338))",-1.0,Argentina,210321300
464631,"POLYGON ((-58.44801847832228 -34.55399477233982, -58.44784656805172 -34.55390475630304, -58.44787526141603 -34.55386758665057, -58.44779041606946 -34.55382315479572, -58.44799125907219 -34.55356300892561, -58.44806845090749 -34.55360342846353, -58.44807330854373 -34.55359713581447, -58.44825285927075 -34.55369115290944, -58.44801847832228 -34.55399477233982))",-1.0,Argentina,210321300
464820,"POLYGON ((-58.4743162061478 -34.55248209998352, -58.47427124422384 -34.55252590312656, -58.47418560139783 -34.55246627234555, -58.47421833616039 -34.55257250858368, -58.47408819689888 -34.55259970954133, -58.47405262986111 -34.55263435988074, -58.47418596100535 -34.55272719454058, -58.47390667144528 -34.55287770503742, -58.47361125970556 -34.55345125517354, -58.47325437362806 -34.55332656915529, -58.47344359734051 -34.55295918594187, -58.47328094259926 -34.55284593440258, -58.47314934023473 -34.55310140250216, -58.473024601914 -34.55294437712344, -58.47298407958243 -34.55296621476413, -58.47288362248955 -34.55297624783012, -58.47272064846361 -34.55313502055633, -58.47261722979368 -34.5527993910772, -58.47291543188708 -34.55250887491958, -58.47297909376667 -34.55253112050252, -58.4728311751242 -34.55281826298973, -58.47318313593168 -34.55274469834497, -58.47307824558898 -34.55267166622536, -58.47344530459078 -34.55231406720155, -58.47335744189444 -34.55222100972757, -58.47351728982519 -34.55206529369269, -58.47399034382538 -34.55223059526909, -58.47355132626252 -34.55246715994365, -58.47370508882846 -34.55252088086338, -58.4739830206934 -34.55225011160999, -58.4743162061478 -34.55248209998352))",-1.0,Argentina,210321300
465873,"POLYGON ((-58.47306787085937 -34.56228291084648, -58.47323281935738 -34.56237763904309, -58.4732698936313 -34.5623338543349, -58.4730533281319 -34.56220949542887, -58.47310938122763 -34.56214329659414, -58.4733602280274 -34.56228735548585, -58.47332683478619 -34.56232679291841, -58.47348745419824 -34.56241902566148, -58.47340507103315 -34.56251632002784, -58.47323109163541 -34.56241640564345, -58.47320146742288 -34.56245138828689, -58.47301558813962 -34.5623446505596, -58.47306787085937 -34.56228291084648))",-1.0,Argentina,210321300
466440,"POLYGON ((-58.44655174141597 -34.55212525652094, -58.44649711323961 -34.55216546558343, -58.44654109159143 -34.55220599544238, -58.44644510014284 -34.55227664985483, -58.44645975895516 -34.55229016026175, -58.44636431802996 -34.55236040939108, -58.44634515405632 -34.55234274678206, -58.44641281794125 -34.55229294679148, -58.44637283623106 -34.55225610022316, -58.44639371393345 -34.55224073441542, -58.44631159357598 -34.5521650534115, -58.44630657119359 -34.55216875013453, -58.44625593166014 -34.55212207774224, -58.44633645994077 -34.55206280487349, -58.44640125293382 -34.55212252196998, -58.44648327533105 -34.55206215408417, -58.44655174141597 -34.55212525652094))",-1.0,Argentina,210321300
467674,"POLYGON ((-58.44517097255952 -34.56699504594258, -58.4451011632034 -34.56706138563355, -58.44505367357451 -34.56702749910605, -58.44512348128561 -34.56696116095128, -58.44517097255952 -34.56699504594258))",-1.0,Argentina,210321300
468693,"POLYGON ((-58.44619208228418 -34.56016268046116, -58.44617597902399 -34.56035782008233, -58.44611377286025 -34.5604496126072, -58.4460397867178 -34.56044547187993, -58.44600316498691 -34.56049950473847, -58.445952797807465 -34.560496688780844, -58.4458835098101 -34.56046484379331, -58.44600490365014 -34.56028571281625, -58.44601889449926 -34.560116171312785, -58.44603252357969 -34.56009606244842, -58.446049162205426 -34.560096993653914, -58.44619208228418 -34.56016268046116))",-1.0,Argentina,210321300
471252,"POLYGON ((-58.46722576942285 -34.56656245481915, -58.46716221183644 -34.56665066992329, -58.46703326334911 -34.56658766355419, -58.46709682093552 -34.56649944838325, -58.46722576942285 -34.56656245481915))",-1.0,Argentina,210321300
475823,"POLYGON ((-58.44902075923013 -34.56491832328648, -58.44890397857247 -34.56487723961766, -58.44895960093017 -34.56477002304577, -58.44907637683389 -34.56481109836476, -58.44902075923013 -34.56491832328648))",-1.0,Argentina,210321300
476848,"POLYGON ((-58.46705110524293 -34.56650888515625, -58.46699987902321 -34.56657455444778, -58.46693152424059 -34.56653839747382, -58.46698275046032 -34.5664727281538, -58.46705110524293 -34.56650888515625))",-1.0,Argentina,210321300
484514,"POLYGON ((-58.47261831090141 -34.560221985526226, -58.47254464908006 -34.56023445518474, -58.472534306726914 -34.560193006148964, -58.47260796618522 -34.56018054112984, -58.47261831090141 -34.560221985526226))",-1.0,Argentina,210321300
484530,"POLYGON ((-58.47546320149149 -34.55507934127488, -58.47541255502176 -34.55504733365865, -58.47543975729452 -34.55501813560207, -58.47549040376427 -34.55505014322958, -58.47546320149149 -34.55507934127488))",-1.0,Argentina,210321300
485062,"POLYGON ((-58.44724874049311 -34.56607460412194, -58.4474417941349 -34.56617019118116, -58.44736521402668 -34.56627505881043, -58.44734748515861 -34.56626627967223, -58.44730365600847 -34.5663262985871, -58.44725243927849 -34.56630093664546, -58.44724727793209 -34.56630800450732, -58.447069051036 -34.56621975879628, -58.44722346071607 -34.56600828765262, -58.44727759322681 -34.56603509354984, -58.44724874049311 -34.56607460412194))",-1.0,Argentina,210321300
487061,"POLYGON ((-58.44271815414031 -34.56168993404876, -58.4425890206131 -34.56172370971666, -58.44235192720133 -34.56115751556811, -58.44232582405535 -34.56115647294006, -58.44233854326198 -34.56094051282525, -58.44239530782171 -34.56094278015634, -58.44246125631533 -34.56092553456325, -58.44246912978061 -34.56092584905099, -58.44248224319053 -34.56095985807514, -58.44247620129677 -34.56106244377054, -58.44271815414031 -34.56168993404876))",-1.0,Argentina,210321300
488482,"POLYGON ((-58.44476089398245 -34.55358486806595, -58.44463490976671 -34.55374307135661, -58.44452425750064 -34.55368330064535, -58.44465024526782 -34.55352509278137, -58.44476089398245 -34.55358486806595))",-1.0,Argentina,210321300
488710,"POLYGON ((-58.44280694525747 -34.55237532080021, -58.44282114130304 -34.5522348202783, -58.4428769544823 -34.55216026075549, -58.44288867313092 -34.55204427914278, -58.44293518411362 -34.55198214606945, -58.44293811377577 -34.5519531506194, -58.44296296966262 -34.55191994611641, -58.44297446791581 -34.55192578473354, -58.44302476109481 -34.5519292317427, -58.44317425921322 -34.55200514430035, -58.44314686778024 -34.55227624220655, -58.44303093110965 -34.55243111900677, -58.44300031536361 -34.55242902066816, -58.44297618413999 -34.55246125691035, -58.44280694525747 -34.55237532080021))",-1.0,Argentina,210321300
489930,"POLYGON ((-58.44875339091179 -34.56743993739535, -58.44848845633463 -34.5671146958079, -58.44831964051848 -34.56709513974428, -58.44821318138339 -34.56696444694634, -58.44825084659381 -34.56674397121856, -58.44814807358922 -34.56661780310844, -58.44892116009993 -34.56619078055681, -58.44906805171364 -34.56620779704903, -58.44905201160268 -34.56630173628125, -58.44915061274006 -34.56642278330982, -58.44913828910718 -34.56649492082914, -58.44911431084223 -34.56650816546316, -58.44914556552028 -34.56654653098099, -58.44913789590715 -34.56659142570794, -58.44911124048848 -34.56660615061357, -58.44907649054903 -34.56680956197349, -58.44905262189194 -34.56682274601467, -58.44907492512318 -34.56685012627156, -58.44906516006862 -34.56690728662862, -58.44908151975964 -34.56692737036006, -58.44900931759008 -34.56696725589673, -58.44900189241664 -34.56701071955574, -58.44915523746284 -34.56719897089772, -58.44900075210803 -34.56728430166632, -58.44899716975696 -34.56730527107725, -58.44875339091179 -34.56743993739535))",-1.0,Argentina,210321300
494712,"POLYGON ((-58.47736147647353 -34.56732002876065, -58.47738021618949 -34.56727831782175, -58.47745879343193 -34.56725879936619, -58.47803572422608 -34.56660611018098, -58.47822966886068 -34.56666519550626, -58.4781983254338 -34.56673496034068, -58.47821629873597 -34.56673049577373, -58.47854307770861 -34.56683003013687, -58.47859315357842 -34.56696676152441, -58.47880727154746 -34.56703198004004, -58.47863562648076 -34.56722616383986, -58.47856100028785 -34.56718143410114, -58.47860716418906 -34.56707868208603, -58.47850802915815 -34.56710330140105, -58.47844640189971 -34.56706636296154, -58.47849799979255 -34.56695151575309, -58.47847520664872 -34.56693785386705, -58.4783475488161 -34.56696956397923, -58.47830325936397 -34.56694301751554, -58.47811414791752 -34.56698999265319, -58.47805543543737 -34.56695479785601, -58.47809066328501 -34.56687637236591, -58.47806996433489 -34.56681985416877, -58.47803145359912 -34.56682942022221, -58.47760517790883 -34.56731167056095, -58.4776162600355 -34.56734192295971, -58.47784637991374 -34.56741202846524, -58.47766949448791 -34.56761213981464, -58.47750017582298 -34.56756055739244, -58.47752985255427 -34.5674945029801, -58.47737885795836 -34.56744850286691, -58.47739520813088 -34.5674121106413, -58.47736147647353 -34.56732002876065))",-1.0,Argentina,210321300
495272,"POLYGON ((-58.46797284732133 -34.56044078922555, -58.4684933260889 -34.55982435507616, -58.4688791285193 -34.56004527888588, -58.46879155982549 -34.5601489813361, -58.46851007607752 -34.56006909359284, -58.46848146910287 -34.56013745414843, -58.46837358526317 -34.56010682948352, -58.4683460064159 -34.56017273314926, -58.46867193508887 -34.5602652346592, -58.46876539352888 -34.56015455747929, -58.46879102549791 -34.56034951615931, -58.46862273215001 -34.56036453185283, -58.46875833356201 -34.560442181472, -58.46892440285157 -34.56042737380209, -58.46898202602584 -34.5602897031696, -58.46890461447633 -34.56029660562956, -58.46905569545738 -34.56011767154358, -58.46929073968983 -34.56025226559231, -58.46896068103597 -34.56064317232543, -58.46867402895305 -34.56056181824262, -58.46863767492623 -34.56064869098968, -58.46873890674611 -34.56074873783528, -58.46875239785776 -34.56085135156701, -58.46864264869584 -34.56086113736862, -58.46861087185209 -34.56093707206415, -58.46847001459936 -34.5608970958353, -58.46850139770104 -34.56085992728339, -58.46847912290001 -34.56069050454089, -58.46840218193739 -34.56078162049462, -58.46803231346219 -34.56056982290512, -58.46806437728071 -34.56049320210933, -58.46797284732133 -34.56044078922555))",-1.0,Argentina,210321300
495937,"POLYGON ((-58.44282946003872 -34.55802280693258, -58.44265993563567 -34.55793535384176, -58.44283247518354 -34.55770848348435, -58.44291040868073 -34.55774868740549, -58.44291466797961 -34.55774308752081, -58.44300626142739 -34.55779033296409, -58.44282946003872 -34.55802280693258))",-1.0,Argentina,210321300
497237,"POLYGON ((-58.475772389951 -34.5557447718234, -58.4758408514961 -34.55565029503282, -58.47588501100179 -34.55567199712165, -58.47619855130467 -34.55563785760492, -58.47631232780028 -34.55548084601564, -58.47615203813378 -34.55549838459633, -58.47570210705298 -34.55570404538652, -58.47569881866804 -34.55570329592194, -58.47568136115974 -34.55559454692715, -58.47607639629688 -34.55504933285447, -58.47630191796239 -34.55510073248527, -58.47618260073846 -34.55515527198072, -58.47604978796848 -34.55512500206413, -58.4760668615213 -34.55523130359215, -58.47610152266315 -34.55522752753178, -58.47615062769701 -34.55523192741427, -58.47641536443462 -34.55529226458833, -58.47646624307872 -34.55522204355799, -58.47685589200393 -34.55541353642808, -58.47661983812632 -34.55573932897208, -58.4766505321975 -34.55575441348813, -58.4766029004553 -34.55582014512291, -58.47648939095238 -34.55582574514648, -58.47655310447244 -34.55592027683862, -58.47646393161943 -34.55604334920396, -58.47617318311075 -34.55597708418242, -58.47596457373653 -34.55587456390518, -58.47599354490482 -34.55578834483342, -58.47592490364224 -34.55581972422164, -58.475772389951 -34.5557447718234))",-1.0,Argentina,210321300
497444,"POLYGON ((-58.45023928237894 -34.56373718171018, -58.45020655982783 -34.56370811723964, -58.4501264592956 -34.56376927376026, -58.45081516509651 -34.56198397553219, -58.45134055200572 -34.56245067268908, -58.45118074714141 -34.56286492808144, -58.45111011260195 -34.56291885789351, -58.45109699973571 -34.56295285719901, -58.45108515152114 -34.56294233340789, -58.4510756765008 -34.56294956762702, -58.45088151566839 -34.56345287925404, -58.45111647764484 -34.56351434723283, -58.45102594097478 -34.56374909058295, -58.45092495924898 -34.56372267301595, -58.450827633862 -34.56397496188821, -58.45075802962275 -34.56391313426062, -58.45061877542308 -34.56387670440085, -58.45033475736873 -34.56462406744372, -58.45023699819835 -34.56459849319027, -58.45006554319795 -34.56504303511707, -58.44996383556953 -34.56501643392443, -58.44977872485342 -34.56515775245116, -58.44966474544756 -34.56505651658091, -58.44971858672546 -34.56491695002126, -58.44972833225846 -34.5649194989269, -58.45006346915444 -34.56405075681074, -58.45011331316667 -34.56406379345015, -58.45023928237894 -34.56373718171018))",-1.0,Argentina,210321300
